duration,epoch,seed,test,train,grid
16.54440402984619,20.0,1.0,0.0111940298507462,0.0,wide
33.247037410736084,40.0,1.0,0.0298507462686567,0.0,wide
50.134233474731445,60.0,1.0,0.1044776119402985,0.0,wide
66.54238247871399,80.0,1.0,0.0,0.0,wide
83.44551992416382,100.0,1.0,0.0671641791044776,0.0555555555555555,wide
99.52259993553162,120.0,1.0,0.0559701492537313,0.0555555555555555,wide
114.61122155189514,140.0,1.0,0.3283582089552239,0.4444444444444444,wide
129.72061944007874,160.0,1.0,0.1305970149253731,0.1111111111111111,wide
144.5076036453247,180.0,1.0,0.2388059701492537,0.1111111111111111,wide
160.9346306324005,200.0,1.0,0.4664179104477612,0.3888888888888889,wide
176.13992023468018,220.0,1.0,0.2014925373134328,0.2222222222222222,wide
191.52995228767395,240.0,1.0,0.1791044776119403,0.2222222222222222,wide
206.73641204833984,260.0,1.0,0.0932835820895522,0.1666666666666666,wide
222.47212719917297,280.0,1.0,0.044776119402985,0.0555555555555555,wide
238.1893334388733,300.0,1.0,0.5746268656716418,0.6111111111111112,wide
253.99454069137573,320.0,1.0,0.2164179104477611,0.1666666666666666,wide
269.0483570098877,340.0,1.0,0.0261194029850746,0.0555555555555555,wide
284.677387714386,360.0,1.0,0.4888059701492537,0.3333333333333333,wide
300.0750153064728,380.0,1.0,0.1828358208955224,0.1666666666666666,wide
315.4248740673065,400.0,1.0,0.6604477611940298,0.6666666666666666,wide
331.1878502368927,420.0,1.0,0.5074626865671642,0.5555555555555556,wide
347.31137228012085,440.0,1.0,0.0485074626865671,0.0555555555555555,wide
363.77400064468384,460.0,1.0,0.585820895522388,0.6666666666666666,wide
380.2940230369568,480.0,1.0,0.6977611940298507,0.8333333333333334,wide
396.9660446643829,500.0,1.0,0.5298507462686567,0.6666666666666666,wide
413.6096034049988,520.0,1.0,0.6119402985074627,0.8333333333333334,wide
430.405077457428,540.0,1.0,0.3097014925373134,0.5,wide
446.4566764831543,560.0,1.0,0.3582089552238806,0.4444444444444444,wide
463.1213958263397,580.0,1.0,0.6268656716417911,0.7222222222222222,wide
479.48190474510193,600.0,1.0,0.4477611940298507,0.6111111111111112,wide
496.0082547664642,620.0,1.0,0.7350746268656716,0.7777777777777778,wide
512.2460153102875,640.0,1.0,0.4514925373134328,0.4444444444444444,wide
528.6862909793854,660.0,1.0,0.2947761194029851,0.5,wide
546.80384349823,680.0,1.0,0.6902985074626866,0.6111111111111112,wide
565.4623258113861,700.0,1.0,0.5671641791044776,0.6666666666666666,wide
584.6111538410187,720.0,1.0,0.8246268656716418,1.0,wide
602.9374785423279,740.0,1.0,0.8395522388059702,0.9444444444444444,wide
619.5236213207245,760.0,1.0,0.7761194029850746,0.8333333333333334,wide
635.3552362918854,780.0,1.0,0.835820895522388,0.9444444444444444,wide
651.1972486972809,800.0,1.0,0.8880597014925373,1.0,wide
