duration,epoch,seed,test,train,grid
4.125347375869751,20.0,1.0,0.0,0.0,wide
8.753397464752197,40.0,1.0,0.0,0.0,wide
12.729233503341677,60.0,1.0,0.0,0.0,wide
16.699641704559326,80.0,1.0,0.0298507462686567,0.0,wide
21.174103021621704,100.0,1.0,0.1417910447761194,0.0,wide
25.182674407958984,120.0,1.0,0.0783582089552238,0.1666666666666666,wide
29.094558715820312,140.0,1.0,0.0410447761194029,0.0,wide
33.09941220283508,160.0,1.0,0.1417910447761194,0.0555555555555555,wide
37.104369163513184,180.0,1.0,0.0223880597014925,0.0,wide
41.14086699485779,200.0,1.0,0.2126865671641791,0.3333333333333333,wide
45.2382390499115,220.0,1.0,0.2835820895522388,0.3333333333333333,wide
49.93729639053345,240.0,1.0,0.7126865671641791,0.6111111111111112,wide
54.62961173057556,260.0,1.0,0.5895522388059702,0.6666666666666666,wide
59.13622975349426,280.0,1.0,0.1828358208955224,0.1666666666666666,wide
63.24952840805054,300.0,1.0,0.2276119402985074,0.1666666666666666,wide
67.34204530715942,320.0,1.0,0.3656716417910448,0.3333333333333333,wide
71.37126088142395,340.0,1.0,0.6194029850746269,0.6111111111111112,wide
75.43612384796143,360.0,1.0,0.4701492537313433,0.2777777777777778,wide
80.05288314819336,380.0,1.0,0.7350746268656716,0.6666666666666666,wide
84.2037980556488,400.0,1.0,0.832089552238806,0.8888888888888888,wide
88.23559284210205,420.0,1.0,0.7985074626865671,0.8333333333333334,wide
92.37639713287354,440.0,1.0,0.7014925373134329,0.6111111111111112,wide
96.36424255371094,460.0,1.0,0.6753731343283582,0.8888888888888888,wide
100.39171409606934,480.0,1.0,0.7014925373134329,0.8888888888888888,wide
105.14240574836732,500.0,1.0,0.3805970149253731,0.4444444444444444,wide
109.4670956134796,520.0,1.0,0.5746268656716418,0.7222222222222222,wide
114.2173388004303,540.0,1.0,0.8432835820895522,0.8888888888888888,wide
118.2751739025116,560.0,1.0,0.7388059701492538,0.6666666666666666,wide
122.345379114151,580.0,1.0,0.5111940298507462,0.7777777777777778,wide
126.56371188163756,600.0,1.0,0.7686567164179104,0.9444444444444444,wide
130.7445032596588,620.0,1.0,0.8582089552238806,0.8888888888888888,wide
134.89798164367676,640.0,1.0,0.6940298507462687,0.7777777777777778,wide
139.08165884017944,660.0,1.0,0.7985074626865671,0.8888888888888888,wide
143.24033880233765,680.0,1.0,0.9104477611940298,0.8888888888888888,wide
147.2488248348236,700.0,1.0,0.6604477611940298,0.6111111111111112,wide
151.2906801700592,720.0,1.0,0.835820895522388,1.0,wide
155.37374544143677,740.0,1.0,0.8507462686567164,1.0,wide
159.34832286834717,760.0,1.0,0.8544776119402985,1.0,wide
163.37734842300415,780.0,1.0,0.8768656716417911,1.0,wide
167.62298703193665,800.0,1.0,0.9216417910447762,1.0,wide
171.56394147872925,820.0,1.0,0.9253731343283582,0.9444444444444444,wide
175.54308152198792,840.0,1.0,0.9104477611940298,0.9444444444444444,wide
179.65140652656555,860.0,1.0,0.8731343283582089,0.9444444444444444,wide
184.20894289016724,880.0,1.0,0.8955223880597015,0.9444444444444444,wide
188.2276227474213,900.0,1.0,0.8694029850746269,0.9444444444444444,wide
192.2632358074188,920.0,1.0,0.9664179104477612,1.0,wide
196.1757221221924,940.0,1.0,0.7686567164179104,0.6666666666666666,wide
200.2687261104584,960.0,1.0,0.914179104477612,1.0,wide
205.0597529411316,980.0,1.0,0.8582089552238806,0.9444444444444444,wide
209.1823101043701,1000.0,1.0,0.8880597014925373,1.0,wide
213.9135446548462,1020.0,1.0,0.8917910447761194,0.9444444444444444,wide
217.9988534450531,1040.0,1.0,0.9067164179104478,1.0,wide
222.69503927230835,1060.0,1.0,0.8955223880597015,1.0,wide
226.74361371994016,1080.0,1.0,0.9291044776119404,1.0,wide
230.8062736988068,1100.0,1.0,0.8731343283582089,0.8888888888888888,wide
235.5985074043274,1120.0,1.0,0.8694029850746269,1.0,wide
240.3866193294525,1140.0,1.0,0.9738805970149254,1.0,wide
244.35376405715945,1160.0,1.0,0.917910447761194,1.0,wide
248.46316146850583,1180.0,1.0,0.9440298507462688,1.0,wide
252.5496323108673,1200.0,1.0,0.7723880597014925,0.8888888888888888,wide
256.7773222923279,1220.0,1.0,0.9216417910447762,0.8888888888888888,wide
261.0403666496277,1240.0,1.0,0.8992537313432836,1.0,wide
265.8929808139801,1260.0,1.0,0.9477611940298508,1.0,wide
270.0309736728668,1280.0,1.0,0.9067164179104478,1.0,wide
274.1707513332367,1300.0,1.0,0.9216417910447762,1.0,wide
278.27464485168457,1320.0,1.0,0.9328358208955224,1.0,wide
282.3068268299103,1340.0,1.0,0.8731343283582089,1.0,wide
286.38283491134644,1360.0,1.0,0.9514925373134328,1.0,wide
291.21308398246765,1380.0,1.0,0.9253731343283582,1.0,wide
295.15786480903625,1400.0,1.0,0.9253731343283582,1.0,wide
299.33012294769287,1420.0,1.0,0.9514925373134328,1.0,wide
303.2490870952606,1440.0,1.0,0.9589552238805972,1.0,wide
307.3226430416107,1460.0,1.0,0.9626865671641792,1.0,wide
312.1012451648712,1480.0,1.0,0.9813432835820896,0.9444444444444444,wide
315.7236952781677,1500.0,1.0,0.8731343283582089,0.9444444444444444,wide
318.5407876968384,1520.0,1.0,0.9477611940298508,1.0,wide
321.3983609676361,1540.0,1.0,0.914179104477612,1.0,wide
324.20008301734924,1560.0,1.0,0.9291044776119404,1.0,wide
327.043514251709,1580.0,1.0,0.7686567164179104,0.9444444444444444,wide
329.88117575645447,1600.0,1.0,0.8208955223880597,1.0,wide
332.66017293930054,1620.0,1.0,0.9477611940298508,1.0,wide
335.5207254886627,1640.0,1.0,0.9664179104477612,1.0,wide
338.3372480869293,1660.0,1.0,0.9477611940298508,0.9444444444444444,wide
341.2133150100708,1680.0,1.0,0.9402985074626866,1.0,wide
344.12954354286194,1700.0,1.0,0.9440298507462688,1.0,wide
347.64221954345703,1720.0,1.0,0.9440298507462688,1.0,wide
