epoch,seed,test,train,grid
780.0,1.0,0.2873134328358209,0.4444444444444444,wide
800.0,1.0,0.753731343283582,0.8333333333333334,wide
820.0,1.0,0.75,0.8333333333333334,wide
840.0,1.0,0.5783582089552238,0.7222222222222222,wide
860.0,1.0,0.3134328358208955,0.3888888888888889,wide
880.0,1.0,0.585820895522388,0.7222222222222222,wide
900.0,1.0,0.7201492537313433,0.8333333333333334,wide
920.0,1.0,0.7611940298507462,0.9444444444444444,wide
940.0,1.0,0.6343283582089553,0.7777777777777778,wide
960.0,1.0,0.7425373134328358,0.8888888888888888,wide
980.0,1.0,0.7425373134328358,0.8333333333333334,wide
1000.0,1.0,0.8582089552238806,0.9444444444444444,wide
1020.0,1.0,0.7873134328358209,1.0,wide
1040.0,1.0,0.7052238805970149,0.8333333333333334,wide
1060.0,1.0,0.8507462686567164,1.0,wide
1080.0,1.0,0.9328358208955224,1.0,wide
1100.0,1.0,0.5410447761194029,0.6111111111111112,wide
1120.0,1.0,0.3694029850746269,0.3888888888888889,wide
1140.0,1.0,0.8544776119402985,1.0,wide
1160.0,1.0,0.8917910447761194,1.0,wide
1180.0,1.0,0.7611940298507462,0.8333333333333334,wide
1200.0,1.0,0.8955223880597015,1.0,wide
1220.0,1.0,0.8395522388059702,1.0,wide
1240.0,1.0,0.8843283582089553,1.0,wide
1260.0,1.0,0.9067164179104478,1.0,wide
1280.0,1.0,0.8544776119402985,1.0,wide
1300.0,1.0,0.8917910447761194,0.9444444444444444,wide
1320.0,1.0,0.9104477611940298,0.9444444444444444,wide
1340.0,1.0,0.8582089552238806,1.0,wide
1360.0,1.0,0.8059701492537313,1.0,wide
1380.0,1.0,0.8432835820895522,1.0,wide
1400.0,1.0,0.8507462686567164,1.0,wide
1420.0,1.0,0.3619402985074627,0.5555555555555556,wide
1440.0,1.0,0.5708955223880597,0.8333333333333334,wide
1460.0,1.0,0.8768656716417911,0.9444444444444444,wide
1480.0,1.0,0.9365671641791044,0.9444444444444444,wide
1500.0,1.0,0.9104477611940298,1.0,wide
1520.0,1.0,0.9589552238805972,1.0,wide
1540.0,1.0,0.9104477611940298,1.0,wide
1560.0,1.0,0.9253731343283582,1.0,wide
1580.0,1.0,0.9328358208955224,1.0,wide
1600.0,1.0,0.9440298507462688,0.9444444444444444,wide
1620.0,1.0,0.917910447761194,1.0,wide
1640.0,1.0,0.917910447761194,1.0,wide
1660.0,1.0,0.585820895522388,0.8333333333333334,wide
1680.0,1.0,0.8992537313432836,1.0,wide
1700.0,1.0,0.9216417910447762,1.0,wide
1720.0,1.0,0.9440298507462688,1.0,wide
1740.0,1.0,0.9626865671641792,1.0,wide
1760.0,1.0,0.9514925373134328,1.0,wide
1780.0,1.0,0.664179104477612,0.7777777777777778,wide
1800.0,1.0,0.8582089552238806,1.0,wide
1820.0,1.0,0.8768656716417911,1.0,wide
1840.0,1.0,0.9440298507462688,1.0,wide
1860.0,1.0,0.9029850746268656,1.0,wide
1880.0,1.0,0.9291044776119404,1.0,wide
1900.0,1.0,0.9664179104477612,1.0,wide
1920.0,1.0,0.9477611940298508,1.0,wide
1940.0,1.0,0.9253731343283582,1.0,wide
1960.0,1.0,0.9291044776119404,1.0,wide
1980.0,1.0,0.8992537313432836,1.0,wide
2000.0,1.0,0.9440298507462688,1.0,wide
20.0,2.0,0.0,0.0,wide
40.0,2.0,0.0,0.0,wide
60.0,2.0,0.0186567164179104,0.0,wide
80.0,2.0,0.0,0.0,wide
100.0,2.0,0.0074626865671641,0.0,wide
120.0,2.0,0.0820895522388059,0.1111111111111111,wide
140.0,2.0,0.1194029850746268,0.1666666666666666,wide
160.0,2.0,0.1716417910447761,0.3333333333333333,wide
180.0,2.0,0.5559701492537313,0.5555555555555556,wide
200.0,2.0,0.0410447761194029,0.1666666666666666,wide
220.0,2.0,0.0895522388059701,0.0555555555555555,wide
240.0,2.0,0.0261194029850746,0.0555555555555555,wide
260.0,2.0,0.3246268656716418,0.3888888888888889,wide
280.0,2.0,0.1417910447761194,0.1666666666666666,wide
300.0,2.0,0.0111940298507462,0.0555555555555555,wide
320.0,2.0,0.0111940298507462,0.0,wide
340.0,2.0,0.2350746268656716,0.3888888888888889,wide
360.0,2.0,0.2798507462686567,0.3888888888888889,wide
380.0,2.0,0.5,0.6666666666666666,wide
400.0,2.0,0.1940298507462686,0.1111111111111111,wide
420.0,2.0,0.003731343283582,0.0,wide
440.0,2.0,0.2462686567164179,0.1666666666666666,wide
460.0,2.0,0.3208955223880597,0.2777777777777778,wide
480.0,2.0,0.25,0.2222222222222222,wide
500.0,2.0,0.0746268656716417,0.2222222222222222,wide
520.0,2.0,0.376865671641791,0.3333333333333333,wide
540.0,2.0,0.4291044776119403,0.5,wide
560.0,2.0,0.332089552238806,0.3333333333333333,wide
580.0,2.0,0.5522388059701493,0.6111111111111112,wide
600.0,2.0,0.3283582089552239,0.3333333333333333,wide
620.0,2.0,0.6791044776119403,0.7222222222222222,wide
640.0,2.0,0.585820895522388,0.6111111111111112,wide
660.0,2.0,0.1902985074626865,0.0555555555555555,wide
680.0,2.0,0.4067164179104477,0.4444444444444444,wide
700.0,2.0,0.3358208955223881,0.3333333333333333,wide
720.0,2.0,0.6716417910447762,0.6666666666666666,wide
740.0,2.0,0.6865671641791045,0.8333333333333334,wide
760.0,2.0,0.25,0.3888888888888889,wide
780.0,2.0,0.5335820895522388,0.6666666666666666,wide
800.0,2.0,0.6380597014925373,0.6666666666666666,wide
820.0,2.0,0.6194029850746269,0.7777777777777778,wide
840.0,2.0,0.7947761194029851,0.9444444444444444,wide
860.0,2.0,0.1753731343283582,0.2777777777777778,wide
880.0,2.0,0.5522388059701493,0.7777777777777778,wide
900.0,2.0,0.6156716417910447,0.7777777777777778,wide
920.0,2.0,0.7425373134328358,0.8888888888888888,wide
940.0,2.0,0.8022388059701493,0.7777777777777778,wide
960.0,2.0,0.6417910447761194,0.8333333333333334,wide
980.0,2.0,0.7164179104477612,0.9444444444444444,wide
1000.0,2.0,0.7723880597014925,0.8888888888888888,wide
1020.0,2.0,0.7425373134328358,0.9444444444444444,wide
1040.0,2.0,0.6529850746268657,0.6666666666666666,wide
1060.0,2.0,0.7910447761194029,0.9444444444444444,wide
1080.0,2.0,0.8059701492537313,0.9444444444444444,wide
1100.0,2.0,0.6828358208955224,0.8888888888888888,wide
1120.0,2.0,0.6529850746268657,0.8888888888888888,wide
1140.0,2.0,0.7425373134328358,1.0,wide
1160.0,2.0,0.8470149253731343,0.9444444444444444,wide
1180.0,2.0,0.3619402985074627,0.6666666666666666,wide
1200.0,2.0,0.7723880597014925,0.8333333333333334,wide
1220.0,2.0,0.7947761194029851,0.9444444444444444,wide
1240.0,2.0,0.7126865671641791,1.0,wide
1260.0,2.0,0.8171641791044776,1.0,wide
1280.0,2.0,0.8097014925373134,0.8888888888888888,wide
1300.0,2.0,0.5746268656716418,0.7777777777777778,wide
1320.0,2.0,0.7985074626865671,0.9444444444444444,wide
1340.0,2.0,0.7835820895522388,0.9444444444444444,wide
1360.0,2.0,0.7388059701492538,0.9444444444444444,wide
1380.0,2.0,0.7574626865671642,1.0,wide
1400.0,2.0,0.7947761194029851,1.0,wide
1420.0,2.0,0.7164179104477612,0.8888888888888888,wide
1440.0,2.0,0.5559701492537313,0.7222222222222222,wide
1460.0,2.0,0.5932835820895522,0.8333333333333334,wide
1480.0,2.0,0.7313432835820896,1.0,wide
1500.0,2.0,0.7910447761194029,0.9444444444444444,wide
1520.0,2.0,0.7425373134328358,0.9444444444444444,wide
1540.0,2.0,0.8171641791044776,1.0,wide
1560.0,2.0,0.8097014925373134,1.0,wide
1580.0,2.0,0.7649253731343284,1.0,wide
1600.0,2.0,0.2985074626865671,0.4444444444444444,wide
1620.0,2.0,0.5559701492537313,0.9444444444444444,wide
1640.0,2.0,0.6231343283582089,0.8888888888888888,wide
1660.0,2.0,0.6828358208955224,0.9444444444444444,wide
1680.0,2.0,0.6417910447761194,0.9444444444444444,wide
1700.0,2.0,0.5746268656716418,0.8888888888888888,wide
1720.0,2.0,0.7052238805970149,0.8888888888888888,wide
1740.0,2.0,0.7164179104477612,0.8888888888888888,wide
1760.0,2.0,0.7201492537313433,1.0,wide
1780.0,2.0,0.7388059701492538,0.9444444444444444,wide
1800.0,2.0,0.6417910447761194,1.0,wide
1820.0,2.0,0.8208955223880597,1.0,wide
1840.0,2.0,0.7985074626865671,1.0,wide
1860.0,2.0,0.2238805970149253,0.3888888888888889,wide
1880.0,2.0,0.7798507462686567,0.9444444444444444,wide
1900.0,2.0,0.8507462686567164,1.0,wide
1920.0,2.0,0.7014925373134329,0.9444444444444444,wide
1940.0,2.0,0.753731343283582,0.9444444444444444,wide
1960.0,2.0,0.832089552238806,0.9444444444444444,wide
1980.0,2.0,0.8731343283582089,0.9444444444444444,wide
2000.0,2.0,0.7947761194029851,0.8888888888888888,wide
20.0,3.0,0.0149253731343283,0.0,wide
40.0,3.0,0.1455223880597015,0.1666666666666666,wide
60.0,3.0,0.0,0.0,wide
80.0,3.0,0.1641791044776119,0.0555555555555555,wide
100.0,3.0,0.0261194029850746,0.1666666666666666,wide
120.0,3.0,0.1231343283582089,0.2777777777777778,wide
140.0,3.0,0.0074626865671641,0.1111111111111111,wide
160.0,3.0,0.0149253731343283,0.1111111111111111,wide
180.0,3.0,0.3544776119402985,0.3333333333333333,wide
200.0,3.0,0.3283582089552239,0.3333333333333333,wide
220.0,3.0,0.4552238805970149,0.3888888888888889,wide
240.0,3.0,0.0970149253731343,0.0,wide
260.0,3.0,0.0895522388059701,0.0555555555555555,wide
280.0,3.0,0.3171641791044776,0.2222222222222222,wide
300.0,3.0,0.0186567164179104,0.0555555555555555,wide
320.0,3.0,0.167910447761194,0.1666666666666666,wide
340.0,3.0,0.0671641791044776,0.0,wide
360.0,3.0,0.2723880597014925,0.3888888888888889,wide
380.0,3.0,0.0261194029850746,0.1111111111111111,wide
400.0,3.0,0.2649253731343283,0.2222222222222222,wide
420.0,3.0,0.085820895522388,0.1111111111111111,wide
440.0,3.0,0.1716417910447761,0.2222222222222222,wide
460.0,3.0,0.2313432835820895,0.2777777777777778,wide
480.0,3.0,0.7611940298507462,0.5,wide
500.0,3.0,0.5149253731343284,0.5555555555555556,wide
520.0,3.0,0.4328358208955223,0.2777777777777778,wide
540.0,3.0,0.7686567164179104,0.7222222222222222,wide
560.0,3.0,0.7014925373134329,0.8888888888888888,wide
580.0,3.0,0.1119402985074626,0.1111111111111111,wide
600.0,3.0,0.4888059701492537,0.3888888888888889,wide
620.0,3.0,0.7238805970149254,0.7777777777777778,wide
640.0,3.0,0.6977611940298507,0.7222222222222222,wide
660.0,3.0,0.5373134328358209,0.6666666666666666,wide
680.0,3.0,0.5,0.6666666666666666,wide
700.0,3.0,0.5485074626865671,0.7777777777777778,wide
720.0,3.0,0.5708955223880597,0.6666666666666666,wide
740.0,3.0,0.1940298507462686,0.2777777777777778,wide
760.0,3.0,0.0261194029850746,0.0,wide
780.0,3.0,0.4888059701492537,0.6111111111111112,wide
800.0,3.0,0.1604477611940298,0.2222222222222222,wide
820.0,3.0,0.5634328358208955,0.5555555555555556,wide
840.0,3.0,0.8283582089552238,0.7777777777777778,wide
860.0,3.0,0.7985074626865671,1.0,wide
880.0,3.0,0.373134328358209,0.3888888888888889,wide
900.0,3.0,0.6455223880597015,0.8333333333333334,wide
920.0,3.0,0.5373134328358209,0.5555555555555556,wide
940.0,3.0,0.6417910447761194,0.8888888888888888,wide
960.0,3.0,0.6977611940298507,0.8333333333333334,wide
980.0,3.0,0.458955223880597,0.5,wide
1000.0,3.0,0.5634328358208955,0.7222222222222222,wide
1020.0,3.0,0.6343283582089553,0.8888888888888888,wide
1040.0,3.0,0.6604477611940298,0.8888888888888888,wide
1060.0,3.0,0.5485074626865671,0.8333333333333334,wide
1080.0,3.0,0.3843283582089552,0.8333333333333334,wide
1100.0,3.0,0.5522388059701493,0.8333333333333334,wide
1120.0,3.0,0.664179104477612,0.9444444444444444,wide
1140.0,3.0,0.7089552238805971,0.8888888888888888,wide
1160.0,3.0,0.7611940298507462,0.8333333333333334,wide
1180.0,3.0,0.8395522388059702,1.0,wide
1200.0,3.0,0.7201492537313433,1.0,wide
1220.0,3.0,0.7574626865671642,1.0,wide
1240.0,3.0,0.8805970149253731,1.0,wide
1260.0,3.0,0.9067164179104478,1.0,wide
1280.0,3.0,0.8731343283582089,1.0,wide
1300.0,3.0,0.8768656716417911,0.9444444444444444,wide
1320.0,3.0,0.8134328358208955,1.0,wide
1340.0,3.0,0.2835820895522388,0.3888888888888889,wide
1360.0,3.0,0.5895522388059702,0.6666666666666666,wide
1380.0,3.0,0.6305970149253731,0.8333333333333334,wide
1400.0,3.0,0.7052238805970149,0.9444444444444444,wide
1420.0,3.0,0.3805970149253731,0.4444444444444444,wide
1440.0,3.0,0.6268656716417911,0.7222222222222222,wide
1460.0,3.0,0.6940298507462687,0.8333333333333334,wide
1480.0,3.0,0.6417910447761194,0.8888888888888888,wide
1500.0,3.0,0.7052238805970149,0.9444444444444444,wide
1520.0,3.0,0.7276119402985075,0.9444444444444444,wide
1540.0,3.0,0.7574626865671642,1.0,wide
1560.0,3.0,0.7798507462686567,1.0,wide
1580.0,3.0,0.9104477611940298,1.0,wide
1600.0,3.0,0.9291044776119404,1.0,wide
1620.0,3.0,0.753731343283582,1.0,wide
1640.0,3.0,0.746268656716418,1.0,wide
1660.0,3.0,0.8097014925373134,1.0,wide
1680.0,3.0,0.8544776119402985,1.0,wide
1700.0,3.0,0.8246268656716418,1.0,wide
1720.0,3.0,0.7014925373134329,0.7777777777777778,wide
1740.0,3.0,0.8171641791044776,1.0,wide
1760.0,3.0,0.8134328358208955,0.9444444444444444,wide
1780.0,3.0,0.8395522388059702,0.9444444444444444,wide
1800.0,3.0,0.8208955223880597,1.0,wide
1820.0,3.0,0.9029850746268656,1.0,wide
1840.0,3.0,0.8992537313432836,0.9444444444444444,wide
1860.0,3.0,0.8880597014925373,0.9444444444444444,wide
1880.0,3.0,0.8843283582089553,1.0,wide
1900.0,3.0,0.8843283582089553,1.0,wide
1920.0,3.0,0.8470149253731343,1.0,wide
1940.0,3.0,0.7649253731343284,0.9444444444444444,wide
1960.0,3.0,0.8694029850746269,0.8333333333333334,wide
1980.0,3.0,0.8619402985074627,1.0,wide
2000.0,3.0,0.7126865671641791,0.7777777777777778,wide
20.0,4.0,0.003731343283582,0.0,wide
40.0,4.0,0.0,0.0,wide
60.0,4.0,0.0,0.0,wide
80.0,4.0,0.0149253731343283,0.0555555555555555,wide
100.0,4.0,0.0,0.0,wide
120.0,4.0,0.0074626865671641,0.0,wide
140.0,4.0,0.0597014925373134,0.1111111111111111,wide
160.0,4.0,0.1604477611940298,0.1666666666666666,wide
180.0,4.0,0.1529850746268656,0.0555555555555555,wide
200.0,4.0,0.3283582089552239,0.3888888888888889,wide
220.0,4.0,0.0298507462686567,0.0555555555555555,wide
240.0,4.0,0.3358208955223881,0.1666666666666666,wide
260.0,4.0,0.4925373134328358,0.5555555555555556,wide
280.0,4.0,0.2276119402985074,0.2222222222222222,wide
300.0,4.0,0.1753731343283582,0.1111111111111111,wide
320.0,4.0,0.3208955223880597,0.3333333333333333,wide
340.0,4.0,0.1977611940298507,0.1666666666666666,wide
360.0,4.0,0.2723880597014925,0.2777777777777778,wide
380.0,4.0,0.4328358208955223,0.5,wide
400.0,4.0,0.5111940298507462,0.5555555555555556,wide
420.0,4.0,0.7611940298507462,0.8888888888888888,wide
440.0,4.0,0.6305970149253731,0.7777777777777778,wide
460.0,4.0,0.167910447761194,0.1666666666666666,wide
480.0,4.0,0.3619402985074627,0.4444444444444444,wide
500.0,4.0,0.5708955223880597,0.7222222222222222,wide
520.0,4.0,0.6417910447761194,0.8333333333333334,wide
540.0,4.0,0.376865671641791,0.4444444444444444,wide
560.0,4.0,0.7388059701492538,0.8888888888888888,wide
580.0,4.0,0.332089552238806,0.5,wide
600.0,4.0,0.6194029850746269,0.7777777777777778,wide
620.0,4.0,0.5074626865671642,0.6666666666666666,wide
640.0,4.0,0.7052238805970149,1.0,wide
660.0,4.0,0.332089552238806,0.2777777777777778,wide
680.0,4.0,0.6567164179104478,0.7222222222222222,wide
700.0,4.0,0.7052238805970149,0.8333333333333334,wide
720.0,4.0,0.6828358208955224,1.0,wide
740.0,4.0,0.1865671641791045,0.2222222222222222,wide
760.0,4.0,0.6865671641791045,0.8888888888888888,wide
780.0,4.0,0.6380597014925373,0.8333333333333334,wide
800.0,4.0,0.5447761194029851,0.7222222222222222,wide
820.0,4.0,0.5783582089552238,0.8333333333333334,wide
840.0,4.0,0.5559701492537313,0.6666666666666666,wide
860.0,4.0,0.6194029850746269,0.8333333333333334,wide
880.0,4.0,0.5149253731343284,0.7777777777777778,wide
900.0,4.0,0.6380597014925373,0.9444444444444444,wide
920.0,4.0,0.6455223880597015,0.8888888888888888,wide
940.0,4.0,0.667910447761194,0.9444444444444444,wide
960.0,4.0,0.6455223880597015,0.8333333333333334,wide
980.0,4.0,0.75,0.9444444444444444,wide
1000.0,4.0,0.7574626865671642,1.0,wide
1020.0,4.0,0.7425373134328358,0.9444444444444444,wide
1040.0,4.0,0.7089552238805971,1.0,wide
1060.0,4.0,0.5149253731343284,0.8333333333333334,wide
1080.0,4.0,0.585820895522388,0.8888888888888888,wide
1100.0,4.0,0.5895522388059702,0.8888888888888888,wide
1120.0,4.0,0.6156716417910447,0.9444444444444444,wide
1140.0,4.0,0.5410447761194029,1.0,wide
1160.0,4.0,0.5,0.8888888888888888,wide
1180.0,4.0,0.6455223880597015,0.9444444444444444,wide
1200.0,4.0,0.7126865671641791,1.0,wide
1220.0,4.0,0.6455223880597015,1.0,wide
1240.0,4.0,0.6455223880597015,0.9444444444444444,wide
1260.0,4.0,0.6268656716417911,1.0,wide
1280.0,4.0,0.6417910447761194,1.0,wide
1300.0,4.0,0.6865671641791045,0.9444444444444444,wide
1320.0,4.0,0.7052238805970149,1.0,wide
1340.0,4.0,0.753731343283582,1.0,wide
1360.0,4.0,0.746268656716418,1.0,wide
1380.0,4.0,0.753731343283582,1.0,wide
1400.0,4.0,0.7201492537313433,1.0,wide
1420.0,4.0,0.6865671641791045,1.0,wide
1440.0,4.0,0.753731343283582,1.0,wide
1460.0,4.0,0.75,1.0,wide
1480.0,4.0,0.7052238805970149,1.0,wide
1500.0,4.0,0.6828358208955224,1.0,wide
1520.0,4.0,0.7164179104477612,1.0,wide
1540.0,4.0,0.6567164179104478,1.0,wide
1560.0,4.0,0.7350746268656716,1.0,wide
1580.0,4.0,0.753731343283582,0.9444444444444444,wide
1600.0,4.0,0.7350746268656716,1.0,wide
1620.0,4.0,0.6716417910447762,0.8888888888888888,wide
1640.0,4.0,0.75,1.0,wide
1660.0,4.0,0.7574626865671642,1.0,wide
1680.0,4.0,0.75,1.0,wide
1700.0,4.0,0.6380597014925373,0.9444444444444444,wide
1720.0,4.0,0.6753731343283582,1.0,wide
1740.0,4.0,0.6343283582089553,0.9444444444444444,wide
1760.0,4.0,0.6791044776119403,1.0,wide
1780.0,4.0,0.6977611940298507,1.0,wide
1800.0,4.0,0.6791044776119403,0.9444444444444444,wide
1820.0,4.0,0.6902985074626866,0.8888888888888888,wide
1840.0,4.0,0.582089552238806,1.0,wide
1860.0,4.0,0.6828358208955224,1.0,wide
1880.0,4.0,0.746268656716418,0.9444444444444444,wide
1900.0,4.0,0.7126865671641791,0.9444444444444444,wide
1920.0,4.0,0.7126865671641791,1.0,wide
1940.0,4.0,0.6417910447761194,1.0,wide
1960.0,4.0,0.6716417910447762,1.0,wide
1980.0,4.0,0.7388059701492538,1.0,wide
2000.0,4.0,0.6977611940298507,1.0,wide
20.0,5.0,0.0,0.0,wide
40.0,5.0,0.085820895522388,0.0555555555555555,wide
60.0,5.0,0.1044776119402985,0.1111111111111111,wide
80.0,5.0,0.0,0.0,wide
100.0,5.0,0.0,0.0,wide
120.0,5.0,0.3432835820895522,0.4444444444444444,wide
140.0,5.0,0.0186567164179104,0.0555555555555555,wide
160.0,5.0,0.1231343283582089,0.1666666666666666,wide
180.0,5.0,0.003731343283582,0.0,wide
200.0,5.0,0.2201492537313432,0.2222222222222222,wide
220.0,5.0,0.0223880597014925,0.0,wide
240.0,5.0,0.0597014925373134,0.0,wide
260.0,5.0,0.167910447761194,0.1111111111111111,wide
280.0,5.0,0.1567164179104477,0.2222222222222222,wide
300.0,5.0,0.0671641791044776,0.0,wide
320.0,5.0,0.1380597014925373,0.0555555555555555,wide
340.0,5.0,0.0149253731343283,0.0,wide
360.0,5.0,0.044776119402985,0.0,wide
380.0,5.0,0.1343283582089552,0.1111111111111111,wide
400.0,5.0,0.3843283582089552,0.3333333333333333,wide
420.0,5.0,0.2164179104477611,0.1666666666666666,wide
440.0,5.0,0.0708955223880597,0.0555555555555555,wide
460.0,5.0,0.1567164179104477,0.1666666666666666,wide
480.0,5.0,0.0485074626865671,0.0555555555555555,wide
500.0,5.0,0.1940298507462686,0.1111111111111111,wide
520.0,5.0,0.0410447761194029,0.0,wide
540.0,5.0,0.1753731343283582,0.3333333333333333,wide
560.0,5.0,0.6567164179104478,0.9444444444444444,wide
580.0,5.0,0.458955223880597,0.7222222222222222,wide
600.0,5.0,0.5149253731343284,0.6111111111111112,wide
620.0,5.0,0.5410447761194029,0.7222222222222222,wide
640.0,5.0,0.5522388059701493,0.6666666666666666,wide
660.0,5.0,0.2835820895522388,0.2777777777777778,wide
680.0,5.0,0.3582089552238806,0.4444444444444444,wide
700.0,5.0,0.5708955223880597,0.6111111111111112,wide
720.0,5.0,0.7910447761194029,1.0,wide
740.0,5.0,0.3582089552238806,0.4444444444444444,wide
760.0,5.0,0.5597014925373134,0.6666666666666666,wide
780.0,5.0,0.2462686567164179,0.1111111111111111,wide
800.0,5.0,0.4962686567164179,0.7777777777777778,wide
820.0,5.0,0.6529850746268657,0.8333333333333334,wide
840.0,5.0,0.667910447761194,0.8333333333333334,wide
860.0,5.0,0.7686567164179104,0.8333333333333334,wide
880.0,5.0,0.6753731343283582,0.8333333333333334,wide
900.0,5.0,0.7126865671641791,0.7777777777777778,wide
920.0,5.0,0.6940298507462687,0.7777777777777778,wide
940.0,5.0,0.7052238805970149,0.8888888888888888,wide
960.0,5.0,0.7164179104477612,0.9444444444444444,wide
980.0,5.0,0.7276119402985075,1.0,wide
1000.0,5.0,0.6828358208955224,0.7222222222222222,wide
1020.0,5.0,0.6343283582089553,0.9444444444444444,wide
1040.0,5.0,0.7238805970149254,0.9444444444444444,wide
1060.0,5.0,0.503731343283582,0.5555555555555556,wide
1080.0,5.0,0.4440298507462686,0.5,wide
1100.0,5.0,0.7350746268656716,0.8888888888888888,wide
1120.0,5.0,0.7276119402985075,0.9444444444444444,wide
1140.0,5.0,0.6902985074626866,0.8333333333333334,wide
1160.0,5.0,0.6977611940298507,0.8888888888888888,wide
1180.0,5.0,0.7686567164179104,1.0,wide
1200.0,5.0,0.7947761194029851,0.9444444444444444,wide
1220.0,5.0,0.7947761194029851,1.0,wide
1240.0,5.0,0.7910447761194029,1.0,wide
1260.0,5.0,0.7649253731343284,1.0,wide
1280.0,5.0,0.8022388059701493,1.0,wide
1300.0,5.0,0.7350746268656716,1.0,wide
1320.0,5.0,0.75,0.8888888888888888,wide
1340.0,5.0,0.8656716417910447,1.0,wide
1360.0,5.0,0.753731343283582,1.0,wide
1380.0,5.0,0.7313432835820896,1.0,wide
1400.0,5.0,0.8059701492537313,1.0,wide
1420.0,5.0,0.8246268656716418,0.9444444444444444,wide
1440.0,5.0,0.8768656716417911,0.9444444444444444,wide
1460.0,5.0,0.8246268656716418,1.0,wide
1480.0,5.0,0.835820895522388,0.8888888888888888,wide
1500.0,5.0,0.8432835820895522,1.0,wide
1520.0,5.0,0.835820895522388,1.0,wide
1540.0,5.0,0.8022388059701493,1.0,wide
1560.0,5.0,0.7761194029850746,0.9444444444444444,wide
1580.0,5.0,0.8582089552238806,1.0,wide
1600.0,5.0,0.7126865671641791,0.9444444444444444,wide
1620.0,5.0,0.6082089552238806,0.8888888888888888,wide
1640.0,5.0,0.75,1.0,wide
1660.0,5.0,0.7985074626865671,0.9444444444444444,wide
1680.0,5.0,0.7910447761194029,1.0,wide
1700.0,5.0,0.7089552238805971,0.9444444444444444,wide
1720.0,5.0,0.7164179104477612,1.0,wide
1740.0,5.0,0.832089552238806,1.0,wide
1760.0,5.0,0.8283582089552238,0.9444444444444444,wide
1780.0,5.0,0.8059701492537313,1.0,wide
1800.0,5.0,0.835820895522388,1.0,wide
1820.0,5.0,0.835820895522388,1.0,wide
1840.0,5.0,0.8097014925373134,1.0,wide
1860.0,5.0,0.7686567164179104,0.9444444444444444,wide
1880.0,5.0,0.7126865671641791,1.0,wide
1900.0,5.0,0.7313432835820896,1.0,wide
1920.0,5.0,0.7388059701492538,1.0,wide
1940.0,5.0,0.7649253731343284,1.0,wide
1960.0,5.0,0.8432835820895522,1.0,wide
1980.0,5.0,0.8022388059701493,1.0,wide
2000.0,5.0,0.835820895522388,1.0,wide
20.0,6.0,0.0,0.0,wide
40.0,6.0,0.0634328358208955,0.0555555555555555,wide
60.0,6.0,0.2537313432835821,0.2222222222222222,wide
80.0,6.0,0.0111940298507462,0.0,wide
100.0,6.0,0.003731343283582,0.0,wide
120.0,6.0,0.0,0.0,wide
140.0,6.0,0.0186567164179104,0.0,wide
160.0,6.0,0.0223880597014925,0.1111111111111111,wide
180.0,6.0,0.044776119402985,0.0,wide
200.0,6.0,0.0074626865671641,0.0,wide
220.0,6.0,0.2537313432835821,0.1666666666666666,wide
240.0,6.0,0.003731343283582,0.0,wide
